Top: http://purl.obolibrary.org/obo/PATO_0000001  "PATO quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002178  "mislocalised radially"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002064  "fenestrated"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002179  "mislocalised proximally"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002065  "star shaped"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002066  "crystal configuration"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002367  "castrated male"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002172  "split radially"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002368  "nulliparous"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002067  "stratification"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002173  "misaligned towards"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002369  "multiparous"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002068  "stratified"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002174  "misaligned away from"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002069  "unstratified"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002175  "deviation"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002386  "anvil"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002049  "lateral and rotional curvature"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002385  "striate-angular"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002048  "mosaicism"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002384  "waxy"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002383  "decreased waxiness"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002382  "increased waxiness"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002381  "waxiness"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002380  "ovariectomized female"^^xsd:string
Sub: http://www.w3.org/2002/07/owl#Nothing  null
Sub: http://purl.obolibrary.org/obo/PATO_0002181  "displaced"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002182  "molecular quality"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002180  "straight"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002050  "present in normal numbers in organism"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002189  "electric polarizability"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002053  "dorso-ventrally flattened"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002054  "laterally compressed"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002187  "polar polarity"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002051  "increased occurrence"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002188  "nonpolar polarity"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002052  "decreased occurrence"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002185  "acyclic cyclicity"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002057  "increased area"^^xsd:string
Sub: http://purl.obolibrary.org/obo/PATO_0002186  "polarity"^^xsd:string
